customerPrdct_id,PhoneService,MultipleLines,InternetService
7240-ETPTR,No,No phone service,DSL
2202-CUYXZ,Yes,No,Fiber optic
5995-OIGLP,Yes,No,DSL
8421-WZOOW,Yes,No,Fiber optic
6261-RCVNS,Yes,No,DSL
7951-QKZPL,Yes,Yes,No
1414-YADCW,Yes,No,Fiber optic
8756-RDDLT,No,No phone service,DSL
2862-PFNIK,No,No phone service,DSL
5816-QVHRX,Yes,Yes,Fiber optic
4430-YHXGG,Yes,Yes,No
6888-SBYAI,Yes,No,DSL
7395-XWZOY,No,No phone service,DSL
7169-YWAMK,Yes,No,DSL
3640-PHQXK,Yes,Yes,Fiber optic
6877-LGWXO,Yes,No,Fiber optic
6859-RKMZJ,Yes,No,DSL
2729-VNVAP,Yes,No,No
2957-JIRMN,Yes,Yes,Fiber optic
2049-BAFNW,No,No phone service,DSL
3842-QTGDL,Yes,No,Fiber optic
7163-OCEQI,Yes,Yes,DSL
9782-LGXMC,Yes,No,DSL
5975-BAICR,Yes,No,DSL
8019-ENHXU,Yes,Yes,Fiber optic
5167-GBFRE,No,No phone service,DSL
9033-EOXWV,Yes,Yes,DSL
4673-KKSLS,Yes,No,Fiber optic
4853-OITSN,Yes,Yes,Fiber optic
9800-OUIGR,Yes,No,No
1324-NLTJE,Yes,Yes,DSL
2324-EFHVG,Yes,Yes,Fiber optic
7094-MSZAO,Yes,No,No
1522-VVDMG,Yes,No,Fiber optic
6907-CQGPN,No,No phone service,DSL
0780-XNZFN,Yes,No,No
0239-OXEXL,Yes,Yes,Fiber optic
2675-IJRGJ,Yes,No,No
7049-GKVZY,Yes,No,DSL
8577-QSOCG,Yes,No,No
3721-CNZHX,Yes,No,No
0212-ISBBF,No,No phone service,DSL
9185-TQCVP,Yes,Yes,Fiber optic
3585-YNADK,Yes,Yes,DSL
5271-DBYSJ,Yes,No,Fiber optic
1099-GODLO,Yes,No,No
6828-HMKWP,Yes,No,No
5567-WSELE,Yes,Yes,Fiber optic
1472-TNCWL,Yes,No,Fiber optic
8063-RJYNF,Yes,No,Fiber optic
0687-ZVTHB,Yes,Yes,DSL
2080-GKCWQ,Yes,No,Fiber optic
9661-ACXBS,Yes,Yes,Fiber optic
2193-SFWQW,Yes,No,Fiber optic
5656-JAMLX,Yes,No,No
3462-BJQQA,Yes,Yes,Fiber optic
0442-TDYUO,Yes,No,No
6733-LRIZX,Yes,Yes,Fiber optic
9503-XJUME,Yes,No,No
4367-NHWMM,No,No phone service,DSL
3727-RJMEO,Yes,Yes,Fiber optic
3779-OSWCF,Yes,Yes,DSL
6736-DHUQI,Yes,No,Fiber optic
3915-ODIYG,Yes,Yes,DSL
1360-RCYRT,No,No phone service,DSL
2724-FJDYW,No,No phone service,DSL
4451-RWASJ,Yes,No,No
6646-VRFOL,Yes,Yes,Fiber optic
3460-TJBWI,Yes,Yes,No
5917-HBSDW,Yes,No,No
5685-IIXLY,Yes,No,Fiber optic
5671-UUNXD,Yes,Yes,Fiber optic
0956-ACVZC,Yes,No,Fiber optic
2325-NBPZG,Yes,No,Fiber optic
4250-ZBWLV,Yes,Yes,Fiber optic
4482-FTFFX,Yes,No,DSL
8859-DZTGQ,Yes,No,No
0440-MOGPM,Yes,Yes,DSL
0020-JDNXP,No,No phone service,DSL
3752-CQSJI,Yes,No,No
5025-GOOKI,Yes,No,No
4698-KVLLG,Yes,No,No
5095-AESKG,Yes,Yes,Fiber optic
2887-JPYLU,Yes,No,DSL
4770-QAZXN,Yes,No,No
4896-CPRPF,Yes,Yes,No
1871-MOWRM,Yes,No,Fiber optic
9714-EDSUC,Yes,No,Fiber optic
2027-OAQQC,No,No phone service,DSL
0282-NVSJS,No,No phone service,DSL
9090-SGQXL,Yes,Yes,Fiber optic
6595-YGXIT,Yes,Yes,Fiber optic
7353-YOWFP,Yes,No,No
9835-ZIITK,Yes,Yes,Fiber optic
8008-ESFLK,Yes,No,Fiber optic
7537-CBQUZ,Yes,Yes,Fiber optic
1555-DJEQW,Yes,Yes,Fiber optic
5649-TJHOV,No,No phone service,DSL
0519-XUZJU,Yes,No,Fiber optic
3363-EWLGO,Yes,No,No
4750-UKWJK,Yes,No,No
6338-AVWCY,No,No phone service,DSL
1689-YQBYY,Yes,Yes,Fiber optic
4487-ZYJZK,Yes,No,No
2959-FENLU,Yes,No,Fiber optic
0708-LGSMF,Yes,Yes,DSL
9253-QXKBE,Yes,Yes,Fiber optic
7634-HLQJR,Yes,No,No
0487-RPVUM,Yes,Yes,Fiber optic
4079-ULGFR,Yes,No,No
2516-XSJKX,Yes,No,DSL
0057-QBUQH,Yes,Yes,No
9445-SZLCH,Yes,Yes,Fiber optic
6599-SFQVE,Yes,No,DSL
8331-ZXFOE,Yes,Yes,DSL
4003-FUSHP,Yes,No,DSL
0356-ERHVT,Yes,No,DSL
7325-ENZFI,No,No phone service,DSL
4884-ZTHVF,Yes,No,Fiber optic
3920-HIHMQ,Yes,Yes,DSL
3055-OYMSE,Yes,No,Fiber optic
0613-WUXUM,Yes,No,No
7568-PODML,No,No phone service,DSL
4458-KVRBJ,Yes,Yes,No
5349-IECLD,Yes,No,Fiber optic
1397-XKKWR,No,No phone service,DSL
3945-GFWQL,Yes,No,DSL
8097-OMULG,Yes,No,DSL
6013-BHCAW,Yes,Yes,DSL
0401-WDBXM,Yes,Yes,Fiber optic
3387-PLKUI,Yes,No,No
6096-EGVTU,Yes,Yes,No
3797-VTIDR,No,No phone service,DSL
5081-NWSUP,Yes,No,DSL
2580-ATZSQ,Yes,No,DSL
8085-MSNLK,Yes,Yes,Fiber optic
9691-HKOVS,Yes,Yes,DSL
9881-VCZEP,Yes,Yes,DSL
9526-BIHHD,No,No phone service,DSL
8757-TFHHJ,Yes,No,DSL
4523-WXCEF,Yes,Yes,Fiber optic
1468-DEFNC,Yes,Yes,No
5119-KEPFY,Yes,Yes,Fiber optic
8364-TRMMK,Yes,Yes,DSL
0916-KNFAJ,Yes,Yes,DSL
8319-QBEHW,No,No phone service,DSL
3063-QFSZL,Yes,No,DSL
8775-LHDJH,Yes,Yes,Fiber optic
9625-QNLUX,Yes,No,Fiber optic
3097-NQYSN,Yes,Yes,Fiber optic
4024-CSNBY,Yes,Yes,Fiber optic
7110-BDTWG,No,No phone service,DSL
7493-GVFIO,Yes,No,No
0690-SRQID,Yes,No,No
9605-WGJVW,Yes,No,Fiber optic
9114-DPSIA,Yes,Yes,DSL
4700-UBQMV,Yes,Yes,DSL
7711-GQBZC,Yes,Yes,No
3565-UNOCC,Yes,Yes,Fiber optic
4627-MIHJH,Yes,Yes,Fiber optic
9795-NREXC,Yes,Yes,DSL
8573-CGOCC,Yes,No,No
7356-AYNJP,Yes,Yes,No
9249-FXSCK,Yes,Yes,Fiber optic
5493-SDRDQ,Yes,No,DSL
6286-SUUWT,Yes,No,No
4819-HJPIW,No,No phone service,DSL
8654-DHAOW,Yes,Yes,DSL
5438-QMDDL,Yes,No,DSL
9812-GHVRI,Yes,Yes,Fiber optic
5553-AOINX,Yes,Yes,Fiber optic
1228-ZLNBX,Yes,Yes,Fiber optic
4226-KKDON,Yes,No,DSL
3831-YCPUO,Yes,No,Fiber optic
7445-WMRBW,Yes,Yes,DSL
3308-DGHKL,Yes,No,No
9924-JPRMC,Yes,Yes,Fiber optic
0080-EMYVY,Yes,No,DSL
6218-KNUBD,Yes,No,DSL
7337-CINUD,Yes,No,No
7609-NRNCA,Yes,No,No
0623-EJQEG,Yes,Yes,Fiber optic
7153-CHRBV,Yes,No,DSL
0871-URUWO,Yes,Yes,Fiber optic
9190-MFJLN,Yes,No,Fiber optic
6198-PNNSZ,Yes,Yes,Fiber optic
3317-VLGQT,Yes,No,Fiber optic
4132-POCZS,No,No phone service,DSL
5614-DNZCE,Yes,No,DSL
1095-JUDTC,Yes,Yes,Fiber optic
3896-RCYYE,No,No phone service,DSL
9638-JIQYA,No,No phone service,DSL
3258-SANFR,Yes,No,DSL
3726-TBHQT,Yes,Yes,Fiber optic
3190-ITQXP,Yes,No,No
0870-VEMYL,Yes,No,DSL
4833-QTJNO,Yes,Yes,Fiber optic
3039-MJSLN,Yes,No,No
0178-CIIKR,Yes,No,No
5385-SUIRI,Yes,Yes,Fiber optic
3982-XWFZQ,Yes,Yes,DSL
5774-QPLTF,Yes,No,No
2322-VCZHZ,Yes,No,Fiber optic
5010-IPEAQ,No,No phone service,DSL
4009-ALQFH,Yes,No,Fiber optic
6383-ZTSIW,Yes,No,Fiber optic
8990-YOZLV,Yes,Yes,DSL
3069-SSVSN,No,No phone service,DSL
5222-IMUKT,Yes,No,Fiber optic
3627-FCRDW,Yes,No,Fiber optic
7562-GSUHK,Yes,No,Fiber optic
6685-XSHHU,Yes,No,No
8901-UPRHR,Yes,Yes,Fiber optic
4903-UYAVB,Yes,No,No
0118-JPNOY,Yes,No,Fiber optic
6776-TLWOI,Yes,No,No
3845-FXCYS,Yes,No,No
5857-XRECV,Yes,No,No
0725-CXOTM,Yes,Yes,DSL
4343-EJVQB,Yes,No,Fiber optic
9000-PLFUZ,No,No phone service,DSL
3427-GGZZI,Yes,Yes,Fiber optic
7779-ORAEL,Yes,Yes,DSL
0644-OQMDK,Yes,No,Fiber optic
4077-CROMM,Yes,Yes,Fiber optic
3154-CFSZG,Yes,No,Fiber optic
2868-MZAGQ,Yes,No,Fiber optic
4847-QNOKA,Yes,No,DSL
2220-IAHLS,Yes,No,No
1658-XUHBX,Yes,Yes,Fiber optic
6379-RXJRQ,Yes,No,Fiber optic
2378-HTWFW,Yes,Yes,Fiber optic
8650-RHRKE,No,No phone service,DSL
4377-VDHYI,Yes,No,Fiber optic
0475-RIJEP,Yes,Yes,Fiber optic
1260-TTRXI,Yes,No,DSL
3719-TDVQB,Yes,No,No
6328-ZPBGN,Yes,Yes,Fiber optic
0201-MIBOL,Yes,Yes,Fiber optic
4937-QPZPO,Yes,Yes,Fiber optic
2925-VDZHY,Yes,Yes,DSL
6981-TDRFT,No,No phone service,DSL
3413-CSSTH,Yes,Yes,DSL
8033-VCZGH,Yes,Yes,Fiber optic
4789-KWMXN,Yes,Yes,Fiber optic
0224-NIJLP,Yes,No,No
7542-CYDDM,Yes,No,No
4718-WXBGI,Yes,Yes,DSL
2867-UIMSS,Yes,No,Fiber optic
8495-PRWFH,Yes,Yes,DSL
0439-IFYUN,Yes,No,Fiber optic
5716-LIBJC,Yes,Yes,Fiber optic
2868-LLSKM,Yes,Yes,Fiber optic
8111-RKSPX,Yes,Yes,Fiber optic
2988-QRAJY,Yes,Yes,Fiber optic
1585-MQSSU,Yes,No,DSL
0071-NDAFP,Yes,Yes,No
2856-NNASM,Yes,No,Fiber optic
7328-ZJAJO,Yes,No,No
6458-CYIDZ,Yes,No,Fiber optic
8559-CIZFV,Yes,Yes,DSL
1090-PYKCI,Yes,Yes,Fiber optic
3058-WQDRE,No,No phone service,DSL
7547-EKNFS,Yes,Yes,Fiber optic
2279-AXJJK,Yes,Yes,Fiber optic
6769-DYBQN,Yes,No,Fiber optic
0909-SELIE,Yes,Yes,DSL
3417-TSCIC,No,No phone service,DSL
1042-HFUCW,Yes,No,DSL
4439-JMPMT,Yes,No,Fiber optic
6537-OTKMY,No,No phone service,DSL
8999-EXMNO,Yes,No,No
6725-TPKJO,Yes,No,No
2446-BEGGB,Yes,Yes,Fiber optic
7162-WPHPM,Yes,Yes,DSL
1599-MMYRQ,Yes,No,Fiber optic
8821-KVZKQ,No,No phone service,DSL
1496-GGSUK,No,No phone service,DSL
6434-TTGJP,No,No phone service,DSL
0042-JVWOJ,Yes,No,No
0130-SXOUN,Yes,Yes,Fiber optic
2575-GFSOE,Yes,No,Fiber optic
2330-PQGDQ,Yes,Yes,Fiber optic
1452-UZOSF,Yes,Yes,Fiber optic
2097-YVPKN,Yes,Yes,No
2842-JTCCU,Yes,No,DSL
8597-CTXVJ,Yes,Yes,DSL
6631-HMANX,Yes,Yes,DSL
9962-BFPDU,Yes,No,No
3296-SILRA,Yes,No,Fiber optic
9681-OXGVC,Yes,Yes,Fiber optic
6394-HHHZM,Yes,No,No
5995-LFTLE,Yes,Yes,No
5180-UCIIQ,No,No phone service,DSL
1932-UEDCX,Yes,Yes,Fiber optic
7153-OANIO,Yes,No,Fiber optic
5188-HGMLP,Yes,Yes,Fiber optic
0665-XHDJU,Yes,Yes,Fiber optic
6521-YYTYI,Yes,Yes,Fiber optic
8878-HMWBV,Yes,No,DSL
8265-HKSOW,Yes,Yes,Fiber optic
3544-FBCAS,Yes,Yes,DSL
5331-RGMTT,Yes,Yes,Fiber optic
4759-PXTAN,Yes,Yes,DSL
7054-DMVAS,Yes,No,DSL
3428-MMGUB,Yes,Yes,Fiber optic
6549-BTYPG,No,No phone service,DSL
7823-JSOAG,Yes,Yes,Fiber optic
3705-RHRFR,Yes,Yes,Fiber optic
9374-YOLBJ,Yes,No,No
9074-KGVOX,No,No phone service,DSL
6128-DAFVY,No,No phone service,DSL
9933-QRGTX,Yes,No,Fiber optic
4476-OSWTN,Yes,Yes,Fiber optic
3751-KTZEL,No,No phone service,DSL
1977-STDKI,Yes,No,Fiber optic
5066-GFJMM,Yes,No,No
2661-GKBTK,Yes,No,DSL
0458-HEUZG,No,No phone service,DSL
7268-WNTCP,Yes,No,No
0824-VWDPO,Yes,Yes,Fiber optic
8409-WQJUX,No,No phone service,DSL
2578-JQPHZ,Yes,No,Fiber optic
3278-FSIXX,Yes,No,DSL
5813-UECBU,Yes,Yes,Fiber optic
0328-GRPMV,Yes,No,Fiber optic
9746-UGFAC,Yes,No,No
2946-KIQSP,No,No phone service,DSL
0625-AFOHS,Yes,No,No
6726-WEXXK,Yes,Yes,Fiber optic
4636-OLWOE,Yes,No,DSL
4342-HENTK,Yes,No,Fiber optic
4685-ERGHK,Yes,Yes,Fiber optic
0885-HMGPY,Yes,Yes,DSL
5003-OKNNK,Yes,No,No
4195-SMMNX,Yes,No,No
7208-PSIHR,Yes,Yes,Fiber optic
4012-ZTHBR,Yes,No,DSL
0489-WMEMG,Yes,No,DSL
7435-ZNUYY,Yes,No,No
1354-YZFNB,Yes,No,No
6956-SMUCM,Yes,No,Fiber optic
2985-FMWYF,Yes,Yes,Fiber optic
2812-ENYMO,No,No phone service,DSL
2717-HVIZY,Yes,No,No
3223-WZWJM,Yes,Yes,Fiber optic
3422-GALYP,Yes,Yes,Fiber optic
9053-JZFKV,Yes,Yes,Fiber optic
2530-ENDWQ,Yes,Yes,Fiber optic
2890-WFBHU,Yes,Yes,DSL
0327-WFZSY,Yes,Yes,Fiber optic
7977-HXJKU,Yes,No,No
6615-ZGEDR,Yes,No,No
7033-CLAMM,Yes,No,No
4023-RTIQM,No,No phone service,DSL
0864-FVJNJ,Yes,Yes,Fiber optic
7356-IWLFW,Yes,Yes,Fiber optic
9541-PWTWO,Yes,Yes,DSL
3967-VQOGC,Yes,Yes,No
7872-RDDLZ,Yes,Yes,DSL
9250-WYPLL,Yes,Yes,Fiber optic
6308-CQRBU,Yes,Yes,Fiber optic
2754-XBHTB,Yes,No,Fiber optic
1597-LHYNC,Yes,Yes,Fiber optic
0186-CAERR,Yes,Yes,Fiber optic
3043-SUDUA,Yes,No,No
5442-BHQNG,Yes,No,Fiber optic
2169-RRLFW,Yes,Yes,No
5872-OEQNH,No,No phone service,DSL
3162-KKZXO,Yes,Yes,Fiber optic
7055-VKGDA,Yes,No,Fiber optic
0754-UKWQP,Yes,No,Fiber optic
8873-GLDMH,Yes,Yes,Fiber optic
5696-JVVQY,Yes,No,DSL
8946-BFWSG,Yes,Yes,No
7493-TPUWZ,Yes,Yes,Fiber optic
0547-HURJB,Yes,No,No
8904-OPDCK,No,No phone service,DSL
8845-LWKGE,Yes,No,DSL
1577-HKTFG,Yes,No,No
8752-STIVR,Yes,No,Fiber optic
0691-NIKRI,Yes,Yes,Fiber optic
5022-JNQEQ,Yes,No,Fiber optic
4558-FANTW,Yes,No,Fiber optic
3249-VHRIP,No,No phone service,DSL
3736-BLEPA,Yes,No,Fiber optic
4701-LKOZD,Yes,Yes,DSL
6603-QWSPR,Yes,No,Fiber optic
9921-QFQUL,Yes,Yes,Fiber optic
1929-ZCBHE,No,No phone service,DSL
4378-MYPGO,Yes,No,Fiber optic
8651-ENBZX,Yes,Yes,Fiber optic
4129-LYCOI,Yes,Yes,Fiber optic
7798-JVXYM,Yes,No,DSL
8647-SDTWQ,Yes,Yes,Fiber optic
2696-ECXKC,Yes,Yes,Fiber optic
2081-KJSQF,Yes,No,No
7623-TRNQN,Yes,No,DSL
3323-CPBWR,Yes,Yes,Fiber optic
9330-IJWIO,Yes,Yes,Fiber optic
3384-CTMSF,Yes,Yes,Fiber optic
0902-RFHOF,Yes,No,No
9286-DOJGF,Yes,Yes,Fiber optic
6048-QBXKL,Yes,Yes,DSL
9661-MHUMO,Yes,No,DSL
7718-RXDGG,Yes,No,Fiber optic
1025-FALIX,Yes,No,Fiber optic
3451-VAWLI,Yes,No,No
3407-QGWLG,Yes,No,No
1842-EZJMK,Yes,Yes,Fiber optic
2347-WKKAE,Yes,Yes,Fiber optic
8735-DCXNF,Yes,No,DSL
3214-IYUUQ,Yes,No,Fiber optic
1936-UAFEH,Yes,Yes,Fiber optic
3587-PMCOY,Yes,No,Fiber optic
8079-XRJRS,Yes,Yes,Fiber optic
1027-LKKQQ,Yes,No,DSL
7148-XZPHA,Yes,No,Fiber optic
8073-IJDCM,Yes,No,No
5309-TAIKL,Yes,No,DSL
6856-RAURS,Yes,Yes,Fiber optic
8778-LMWTJ,Yes,No,Fiber optic
9717-IOAAF,Yes,Yes,No
8884-ADFVN,Yes,Yes,Fiber optic
2845-KDHVX,Yes,No,DSL
0848-SOMKO,No,No phone service,DSL
2720-WGKHP,Yes,Yes,Fiber optic
6734-FQAJX,Yes,No,Fiber optic
2869-ADAWR,Yes,Yes,Fiber optic
1535-VTJOQ,Yes,Yes,No
6368-TZZDT,Yes,No,No
0943-ZQPXH,Yes,No,Fiber optic
1293-BSEUN,Yes,No,No
9894-EZEWG,Yes,No,Fiber optic
1302-TPUBN,Yes,No,No
7851-FLGGQ,No,No phone service,DSL
0637-UBJRP,Yes,No,Fiber optic
0940-OUQEC,Yes,Yes,Fiber optic
2378-VTKDH,Yes,Yes,Fiber optic
0927-CNGRH,Yes,No,No
8608-OZTLB,Yes,No,DSL
2335-GSODA,No,No phone service,DSL
1952-DVVSW,Yes,No,No
0702-PGIBZ,Yes,Yes,Fiber optic
6656-GULJQ,Yes,Yes,DSL
9853-JFZDU,Yes,No,DSL
1963-VAUKV,Yes,No,No
3777-XROBG,Yes,No,No
6994-FGRHH,Yes,No,Fiber optic
4000-VGMQP,Yes,Yes,DSL
3999-WRNGR,No,No phone service,DSL
3466-RITXD,Yes,Yes,Fiber optic
2680-XKKNJ,Yes,No,DSL
3058-HJCUY,Yes,Yes,Fiber optic
2974-GGUXS,Yes,Yes,Fiber optic
7994-XIRTR,Yes,No,DSL
3259-FDWOY,Yes,Yes,Fiber optic
2101-RANCD,Yes,Yes,Fiber optic
7921-BEPCI,Yes,Yes,DSL
0807-ZABDG,Yes,No,DSL
8510-TMWYB,Yes,Yes,DSL
3258-ZKPAI,Yes,Yes,Fiber optic
1428-IEDPR,Yes,Yes,Fiber optic
5298-GSTLM,Yes,Yes,Fiber optic
4450-YOOHP,No,No phone service,DSL
6728-CZFEI,Yes,No,DSL
5748-RNCJT,Yes,Yes,Fiber optic
3653-NCRDJ,Yes,No,No
6121-TNHBO,Yes,Yes,DSL
5119-NZPTV,Yes,No,Fiber optic
6519-ZHPXP,Yes,No,Fiber optic
7739-LAXOG,Yes,Yes,Fiber optic
3472-QPRCH,Yes,Yes,No
8224-UAXBZ,No,No phone service,DSL
9610-WCESF,No,No phone service,DSL
9776-CLUJA,Yes,Yes,Fiber optic
2486-WYVVE,Yes,Yes,DSL
3865-ZYKAD,Yes,Yes,Fiber optic
1422-DGUBX,Yes,Yes,Fiber optic
2999-AANRQ,Yes,No,DSL
8668-KNZTI,Yes,No,DSL
0480-KYJVA,Yes,Yes,No
6034-ZRYCV,No,No phone service,DSL
9746-YKGXB,No,No phone service,DSL
3926-YZVVX,Yes,No,DSL
6000-UKLWI,Yes,No,No
2079-FBMZK,Yes,No,Fiber optic
6332-FBZRI,Yes,Yes,DSL
2096-XOTMO,Yes,No,No
3266-FTKHB,Yes,No,No
8221-EQDGL,Yes,No,DSL
2346-LOCWC,Yes,No,No
6608-QQLVK,Yes,No,DSL
0298-XACET,No,No phone service,DSL
7560-QJAVJ,Yes,No,DSL
2995-YWTCD,Yes,Yes,No
3551-HUAZH,Yes,Yes,Fiber optic
9137-UIYPG,Yes,No,Fiber optic
2809-ZMYOQ,Yes,Yes,Fiber optic
5084-OOVCJ,Yes,No,DSL
0254-WWRKD,Yes,No,DSL
7727-SHVZV,Yes,No,No
6302-JGYRJ,Yes,Yes,DSL
5339-PXDVH,Yes,Yes,Fiber optic
2205-LPVGL,Yes,Yes,Fiber optic
8782-NUUOL,Yes,No,DSL
3685-YLCMQ,Yes,Yes,Fiber optic
7601-WFVZV,Yes,No,No
4609-KNNWG,Yes,No,No
4868-AADLV,Yes,Yes,Fiber optic
9529-OFXHY,Yes,Yes,Fiber optic
8634-MPHTR,Yes,Yes,Fiber optic
2669-QVCRG,Yes,Yes,Fiber optic
2478-EEWWM,No,No phone service,DSL
9174-IHETN,Yes,No,Fiber optic
2233-TXSIU,No,No phone service,DSL
9644-UMGQA,Yes,No,DSL
3256-EZDBI,No,No phone service,DSL
8761-NSOBC,Yes,No,Fiber optic
0419-YAAPX,Yes,No,Fiber optic
8413-VONUO,Yes,No,Fiber optic
0872-CASZJ,Yes,Yes,DSL
4726-DLWQN,Yes,Yes,DSL
8164-OCKUJ,Yes,No,No
3094-JOJAI,Yes,Yes,Fiber optic
9494-MRNYX,Yes,Yes,Fiber optic
2599-CZABP,Yes,No,DSL
7945-PRBVF,Yes,No,No
4544-RXFMG,Yes,No,DSL
0859-YGKFW,Yes,No,No
1150-FTQGN,Yes,Yes,Fiber optic
9223-UCPVT,Yes,No,Fiber optic
7196-LIWRH,Yes,No,No
5448-VWNAM,Yes,Yes,DSL
1177-XZBJL,Yes,Yes,DSL
3518-FSTWG,Yes,Yes,Fiber optic
9330-VOFSZ,Yes,Yes,Fiber optic
4351-QLCSU,Yes,No,DSL
0939-EREMR,Yes,No,DSL
9389-ACWBI,Yes,No,Fiber optic
5419-JPRRN,Yes,Yes,Fiber optic
3644-QXEHN,Yes,No,Fiber optic
2911-IJORQ,Yes,Yes,DSL
5921-NGYRH,Yes,No,Fiber optic
2100-BDNSN,Yes,Yes,DSL
5998-DZLYR,Yes,Yes,Fiber optic
0488-GSLFR,Yes,No,Fiber optic
9318-NKNFC,Yes,No,No
3985-HOYPM,Yes,No,No
9728-FTTVZ,Yes,No,Fiber optic
9548-LERKT,Yes,No,No
6576-FBXOJ,No,No phone service,DSL
4310-KEDTB,No,No phone service,DSL
7254-IQWOZ,Yes,No,Fiber optic
2474-BRUCM,Yes,Yes,Fiber optic
4062-HBMOS,Yes,Yes,Fiber optic
0742-NXBGR,Yes,No,Fiber optic
2676-ISHSF,Yes,No,No
9236-NDUCW,No,No phone service,DSL
4753-PADAS,Yes,Yes,Fiber optic
6103-QCKFX,Yes,No,DSL
7781-EWARA,No,No phone service,DSL
6110-OHIHY,Yes,No,Fiber optic
7018-FPXHH,Yes,No,DSL
5889-LFOLL,Yes,Yes,Fiber optic
5708-EVONK,Yes,Yes,Fiber optic
8708-XPXHZ,Yes,Yes,Fiber optic
0616-ATFGB,No,No phone service,DSL
0572-ZJKLT,Yes,Yes,Fiber optic
5135-RDDQL,Yes,No,DSL
1353-LJWEM,Yes,No,DSL
1794-SWWKL,Yes,Yes,DSL
6166-YIPFO,No,No phone service,DSL
7016-BPGEU,No,No phone service,DSL
6876-ADESB,Yes,No,DSL
9332-GYWLO,Yes,No,DSL
1963-SVUCV,Yes,No,DSL
4184-VODJZ,Yes,Yes,Fiber optic
0220-EBGCE,Yes,No,Fiber optic
1092-WPIVQ,Yes,Yes,No
7233-IOQNP,No,No phone service,DSL
2834-JKOOW,No,No phone service,DSL
2754-VDLTR,Yes,Yes,Fiber optic
2400-FEQME,Yes,No,No
3190-XFANI,Yes,Yes,Fiber optic
7551-DACSP,Yes,No,DSL
4957-SREEC,Yes,No,No
7235-NXZCP,Yes,Yes,Fiber optic
0230-UBYPQ,No,No phone service,DSL
4923-ADWXJ,Yes,No,DSL
1763-KUAAW,Yes,No,No
1104-TNLZA,Yes,Yes,Fiber optic
5195-KPUNQ,Yes,No,Fiber optic
0520-FDVVT,Yes,No,Fiber optic
3439-GVUSX,No,No phone service,DSL
1444-VVSGW,Yes,Yes,Fiber optic
5712-PTIWW,Yes,No,Fiber optic
5949-HGVJL,Yes,No,DSL
5203-XEHAX,Yes,No,DSL
1635-HDGFT,Yes,No,No
3315-TOTBP,Yes,Yes,Fiber optic
8050-XGRVL,Yes,No,DSL
6661-HBGWL,Yes,Yes,Fiber optic
1518-VOWAV,Yes,No,DSL
9828-QHFBK,Yes,No,DSL
3908-MKIMJ,No,No phone service,DSL
5012-YSPJJ,Yes,No,DSL
5909-ECHUI,Yes,No,DSL
1309-BXVOQ,Yes,Yes,Fiber optic
6728-VOIFY,Yes,No,Fiber optic
9317-WZPGV,Yes,No,Fiber optic
4891-NLUBA,No,No phone service,DSL
2856-HYAPG,Yes,No,Fiber optic
8969-PRHFK,Yes,No,No
0661-KQHNK,Yes,No,No
8709-KRDVL,Yes,Yes,Fiber optic
4488-PSYCG,Yes,No,No
1427-VERSM,Yes,No,Fiber optic
9801-NOSHQ,Yes,No,No
6339-YPSAH,Yes,No,Fiber optic
3621-CEOVK,Yes,Yes,Fiber optic
6906-ANDWJ,Yes,Yes,Fiber optic
2159-TURXX,Yes,No,No
1548-FEHVL,Yes,Yes,Fiber optic
3795-CAWEX,Yes,Yes,Fiber optic
6215-NQCPY,Yes,Yes,Fiber optic
5647-URDKA,Yes,No,No
2229-DPMBI,Yes,No,No
9626-WEQRM,No,No phone service,DSL
2188-SXWVT,Yes,No,DSL
6258-PVZWJ,Yes,Yes,DSL
1094-BKOSX,No,No phone service,DSL
6969-MVBAI,Yes,Yes,Fiber optic
2978-XXSOG,Yes,Yes,DSL
2342-CKIAO,Yes,No,No
6953-PBDIN,Yes,Yes,DSL
3898-BSJYF,Yes,Yes,DSL
3938-YFPXD,Yes,Yes,DSL
7696-AMHOD,Yes,No,DSL
2453-SAFNS,Yes,Yes,DSL
9558-IHEZX,Yes,Yes,Fiber optic
9617-UDPEU,Yes,No,No
6340-DACFT,Yes,No,No
4955-VCWBI,Yes,No,No
6813-GZQCG,Yes,Yes,No
7426-GSWPO,Yes,Yes,Fiber optic
3389-KTRXV,Yes,Yes,No
3118-UHVVQ,Yes,Yes,No
1031-IIDEO,Yes,No,Fiber optic
5832-XKAES,Yes,No,Fiber optic
3205-MXZRA,Yes,No,DSL
4701-AHWMW,No,No phone service,DSL
8317-BVKSO,Yes,No,No
5702-KVQRD,Yes,No,DSL
0083-PIVIK,Yes,Yes,DSL
9210-IAHGH,Yes,No,DSL
6169-PGNCD,Yes,No,DSL
0023-XUOPT,Yes,Yes,Fiber optic
4592-IWTJI,No,No phone service,DSL
4909-JOUPP,Yes,Yes,Fiber optic
4657-FWVFY,Yes,Yes,Fiber optic
2257-BOVXD,Yes,Yes,DSL
7729-JTEEC,Yes,No,DSL
7632-MNYOY,Yes,Yes,Fiber optic
6518-LGAOV,Yes,Yes,Fiber optic
7242-QZLXF,No,No phone service,DSL
4576-CSAJH,Yes,No,DSL
1000-AJSLD,Yes,No,No
9696-RMYBA,Yes,No,Fiber optic
8690-UPCZI,Yes,Yes,DSL
